customer_id,customer_name,customer_email,customer_status,total_rentals,total_revenue,active_rental_days,unique_films_rented,film_revenue,store_id,total_rentals_per_store,total_store_revenue,rental_month,monthly_rentals,monthly_revenue
26,"JESSICA HALL",JESSICA.HALL@sakilacustomer.org,Active,4,26.96,3,4,26.96,2,4,26.96,2005-06,4,26.96
26,"JESSICA HALL",JESSICA.HALL@sakilacustomer.org,Active,10,35.90,5,10,35.90,2,10,35.90,2005-07,10,35.90
26,"JESSICA HALL",JESSICA.HALL@sakilacustomer.org,Active,6,33.94,5,6,33.94,2,6,33.94,2005-08,6,33.94
27,"SHIRLEY ALLEN",SHIRLEY.ALLEN@sakilacustomer.org,Active,3,10.97,3,3,10.97,1,3,10.97,2005-06,3,10.97
27,"SHIRLEY ALLEN",SHIRLEY.ALLEN@sakilacustomer.org,Active,5,20.95,5,5,20.95,1,5,20.95,2005-07,5,20.95
27,"SHIRLEY ALLEN",SHIRLEY.ALLEN@sakilacustomer.org,Active,6,27.94,6,6,27.94,1,6,27.94,2005-08,6,27.94
27,"SHIRLEY ALLEN",SHIRLEY.ALLEN@sakilacustomer.org,Active,1,2.99,1,1,2.99,2,1,2.99,2005-05,1,2.99
27,"SHIRLEY ALLEN",SHIRLEY.ALLEN@sakilacustomer.org,Active,5,19.95,5,5,19.95,2,5,19.95,2005-06,5,19.95
27,"SHIRLEY ALLEN",SHIRLEY.ALLEN@sakilacustomer.org,Active,7,25.93,5,7,25.93,2,7,25.93,2005-07,7,25.93
27,"SHIRLEY ALLEN",SHIRLEY.ALLEN@sakilacustomer.org,Active,4,17.96,3,4,17.96,2,4,17.96,2005-08,4,17.96
28,"CYNTHIA YOUNG",CYNTHIA.YOUNG@sakilacustomer.org,Active,2,5.98,2,2,5.98,1,2,5.98,2005-05,2,5.98
28,"CYNTHIA YOUNG",CYNTHIA.YOUNG@sakilacustomer.org,Active,2,5.98,2,2,5.98,1,2,5.98,2005-06,2,5.98
28,"CYNTHIA YOUNG",CYNTHIA.YOUNG@sakilacustomer.org,Active,6,23.94,4,6,23.94,1,6,23.94,2005-07,6,23.94
28,"CYNTHIA YOUNG",CYNTHIA.YOUNG@sakilacustomer.org,Active,5,15.95,4,5,15.95,1,5,15.95,2005-08,5,15.95
28,"CYNTHIA YOUNG",CYNTHIA.YOUNG@sakilacustomer.org,Active,1,2.99,1,1,2.99,1,1,2.99,2006-02,1,2.99
28,"CYNTHIA YOUNG",CYNTHIA.YOUNG@sakilacustomer.org,Active,3,7.97,3,3,7.97,2,3,7.97,2005-06,3,7.97
28,"CYNTHIA YOUNG",CYNTHIA.YOUNG@sakilacustomer.org,Active,8,27.92,8,8,27.92,2,8,27.92,2005-07,8,27.92
28,"CYNTHIA YOUNG",CYNTHIA.YOUNG@sakilacustomer.org,Active,5,20.95,4,5,20.95,2,5,20.95,2005-08,5,20.95
29,"ANGELA HERNANDEZ",ANGELA.HERNANDEZ@sakilacustomer.org,Active,1,1.99,1,1,1.99,1,1,1.99,2005-05,1,1.99
29,"ANGELA HERNANDEZ",ANGELA.HERNANDEZ@sakilacustomer.org,Active,5,10.95,3,5,10.95,1,5,10.95,2005-06,5,10.95
29,"ANGELA HERNANDEZ",ANGELA.HERNANDEZ@sakilacustomer.org,Active,5,26.95,5,5,26.95,1,5,26.95,2005-07,5,26.95
29,"ANGELA HERNANDEZ",ANGELA.HERNANDEZ@sakilacustomer.org,Active,5,19.95,4,5,19.95,1,5,19.95,2005-08,5,19.95
29,"ANGELA HERNANDEZ",ANGELA.HERNANDEZ@sakilacustomer.org,Active,1,0.99,1,1,0.99,1,1,0.99,2006-02,1,0.99
29,"ANGELA HERNANDEZ",ANGELA.HERNANDEZ@sakilacustomer.org,Active,2,10.98,1,2,10.98,2,2,10.98,2005-06,2,10.98
29,"ANGELA HERNANDEZ",ANGELA.HERNANDEZ@sakilacustomer.org,Active,6,19.94,4,6,19.94,2,6,19.94,2005-07,6,19.94
29,"ANGELA HERNANDEZ",ANGELA.HERNANDEZ@sakilacustomer.org,Active,11,48.89,6,11,48.89,2,11,48.89,2005-08,11,48.89
30,"MELISSA KING",MELISSA.KING@sakilacustomer.org,Active,2,4.98,1,2,4.98,1,2,4.98,2005-06,2,4.98
30,"MELISSA KING",MELISSA.KING@sakilacustomer.org,Active,12,46.88,6,11,46.88,1,12,46.88,2005-07,12,46.88
30,"MELISSA KING",MELISSA.KING@sakilacustomer.org,Active,3,14.97,3,3,14.97,1,3,14.97,2005-08,3,14.97
30,"MELISSA KING",MELISSA.KING@sakilacustomer.org,Active,2,7.98,2,2,7.98,2,2,7.98,2005-06,2,7.98
30,"MELISSA KING",MELISSA.KING@sakilacustomer.org,Active,7,26.93,6,7,26.93,2,7,26.93,2005-07,7,26.93
30,"MELISSA KING",MELISSA.KING@sakilacustomer.org,Active,8,21.92,6,8,21.92,2,8,21.92,2005-08,8,21.92
31,"BRENDA WRIGHT",BRENDA.WRIGHT@sakilacustomer.org,Active,8,26.92,5,8,26.92,1,8,26.92,2005-06,8,26.92
31,"BRENDA WRIGHT",BRENDA.WRIGHT@sakilacustomer.org,Active,7,27.93,4,7,27.93,1,7,27.93,2005-07,7,27.93
31,"BRENDA WRIGHT",BRENDA.WRIGHT@sakilacustomer.org,Active,3,12.97,3,3,12.97,1,3,12.97,2005-08,3,12.97
31,"BRENDA WRIGHT",BRENDA.WRIGHT@sakilacustomer.org,Active,3,8.97,3,3,8.97,2,3,8.97,2005-06,3,8.97
31,"BRENDA WRIGHT",BRENDA.WRIGHT@sakilacustomer.org,Active,4,20.96,4,4,20.96,2,4,20.96,2005-07,4,20.96
31,"BRENDA WRIGHT",BRENDA.WRIGHT@sakilacustomer.org,Active,1,6.99,1,1,6.99,2,1,6.99,2005-08,1,6.99
32,"AMY LOPEZ",AMY.LOPEZ@sakilacustomer.org,Active,2,9.98,2,2,9.98,1,2,9.98,2005-05,2,9.98
32,"AMY LOPEZ",AMY.LOPEZ@sakilacustomer.org,Active,3,14.97,3,3,14.97,1,3,14.97,2005-06,3,14.97
32,"AMY LOPEZ",AMY.LOPEZ@sakilacustomer.org,Active,3,13.97,3,3,13.97,1,3,13.97,2005-07,3,13.97
32,"AMY LOPEZ",AMY.LOPEZ@sakilacustomer.org,Active,4,26.96,3,4,26.96,1,4,26.96,2005-08,4,26.96
32,"AMY LOPEZ",AMY.LOPEZ@sakilacustomer.org,Active,1,4.99,1,1,4.99,2,1,4.99,2005-05,1,4.99
32,"AMY LOPEZ",AMY.LOPEZ@sakilacustomer.org,Active,1,0.99,1,1,0.99,2,1,0.99,2005-06,1,0.99
32,"AMY LOPEZ",AMY.LOPEZ@sakilacustomer.org,Active,12,44.88,11,12,44.88,2,12,44.88,2005-07,12,44.88
32,"AMY LOPEZ",AMY.LOPEZ@sakilacustomer.org,Active,3,10.97,3,3,10.97,2,3,10.97,2005-08,3,10.97
33,"ANNA HILL",ANNA.HILL@sakilacustomer.org,Active,1,2.99,1,1,2.99,1,1,2.99,2005-05,1,2.99
33,"ANNA HILL",ANNA.HILL@sakilacustomer.org,Active,1,8.99,1,1,8.99,1,1,8.99,2005-06,1,8.99
33,"ANNA HILL",ANNA.HILL@sakilacustomer.org,Active,3,7.97,3,3,7.97,1,3,7.97,2005-07,3,7.97
33,"ANNA HILL",ANNA.HILL@sakilacustomer.org,Active,5,19.95,4,5,19.95,1,5,19.95,2005-08,5,19.95
33,"ANNA HILL",ANNA.HILL@sakilacustomer.org,Active,1,0.99,1,1,0.99,1,1,0.99,2006-02,1,0.99
33,"ANNA HILL",ANNA.HILL@sakilacustomer.org,Active,1,10.99,1,1,10.99,2,1,10.99,2005-06,1,10.99
33,"ANNA HILL",ANNA.HILL@sakilacustomer.org,Active,5,21.95,4,5,21.95,2,5,21.95,2005-07,5,21.95
33,"ANNA HILL",ANNA.HILL@sakilacustomer.org,Active,4,17.96,3,4,17.96,2,4,17.96,2005-08,4,17.96
34,"REBECCA SCOTT",REBECCA.SCOTT@sakilacustomer.org,Active,1,0.99,1,1,0.99,1,1,0.99,2005-06,1,0.99
34,"REBECCA SCOTT",REBECCA.SCOTT@sakilacustomer.org,Active,5,21.95,4,5,21.95,1,5,21.95,2005-07,5,21.95
34,"REBECCA SCOTT",REBECCA.SCOTT@sakilacustomer.org,Active,6,23.94,5,6,23.94,1,6,23.94,2005-08,6,23.94
34,"REBECCA SCOTT",REBECCA.SCOTT@sakilacustomer.org,Active,2,10.98,2,2,10.98,2,2,10.98,2005-06,2,10.98
34,"REBECCA SCOTT",REBECCA.SCOTT@sakilacustomer.org,Active,4,11.96,3,4,11.96,2,4,11.96,2005-07,4,11.96
34,"REBECCA SCOTT",REBECCA.SCOTT@sakilacustomer.org,Active,6,19.94,5,6,19.94,2,6,19.94,2005-08,6,19.94
35,"VIRGINIA GREEN",VIRGINIA.GREEN@sakilacustomer.org,Active,1,2.99,1,1,2.99,1,1,2.99,2005-06,1,2.99
35,"VIRGINIA GREEN",VIRGINIA.GREEN@sakilacustomer.org,Active,8,35.92,7,8,35.92,1,8,35.92,2005-07,8,35.92
35,"VIRGINIA GREEN",VIRGINIA.GREEN@sakilacustomer.org,Active,7,28.93,4,7,28.93,1,7,28.93,2005-08,7,28.93
35,"VIRGINIA GREEN",VIRGINIA.GREEN@sakilacustomer.org,Active,2,10.98,2,2,10.98,2,2,10.98,2005-05,2,10.98
35,"VIRGINIA GREEN",VIRGINIA.GREEN@sakilacustomer.org,Active,5,14.95,4,5,14.95,2,5,14.95,2005-06,5,14.95
35,"VIRGINIA GREEN",VIRGINIA.GREEN@sakilacustomer.org,Active,8,32.92,6,8,32.92,2,8,32.92,2005-07,8,32.92
35,"VIRGINIA GREEN",VIRGINIA.GREEN@sakilacustomer.org,Active,1,2.99,1,1,2.99,2,1,2.99,2005-08,1,2.99
36,"KATHLEEN ADAMS",KATHLEEN.ADAMS@sakilacustomer.org,Active,1,0.99,1,1,0.99,1,1,0.99,2005-06,1,0.99
36,"KATHLEEN ADAMS",KATHLEEN.ADAMS@sakilacustomer.org,Active,7,22.93,7,7,22.93,1,7,22.93,2005-07,7,22.93
36,"KATHLEEN ADAMS",KATHLEEN.ADAMS@sakilacustomer.org,Active,5,17.95,4,5,17.95,1,5,17.95,2005-08,5,17.95
36,"KATHLEEN ADAMS",KATHLEEN.ADAMS@sakilacustomer.org,Active,2,1.98,2,2,1.98,2,2,1.98,2005-05,2,1.98
36,"KATHLEEN ADAMS",KATHLEEN.ADAMS@sakilacustomer.org,Active,6,17.94,5,6,17.94,2,6,17.94,2005-07,6,17.94
36,"KATHLEEN ADAMS",KATHLEEN.ADAMS@sakilacustomer.org,Active,6,30.94,5,6,30.94,2,6,30.94,2005-08,6,30.94
37,"PAMELA BAKER",PAMELA.BAKER@sakilacustomer.org,Active,1,4.99,1,1,4.99,1,1,4.99,2005-06,1,4.99
37,"PAMELA BAKER",PAMELA.BAKER@sakilacustomer.org,Active,3,23.97,3,3,23.97,1,3,23.97,2005-07,3,23.97
37,"PAMELA BAKER",PAMELA.BAKER@sakilacustomer.org,Active,6,25.94,4,6,25.94,1,6,25.94,2005-08,6,25.94
37,"PAMELA BAKER",PAMELA.BAKER@sakilacustomer.org,Active,2,3.98,2,2,3.98,2,2,3.98,2005-05,2,3.98
37,"PAMELA BAKER",PAMELA.BAKER@sakilacustomer.org,Active,2,5.98,2,2,5.98,2,2,5.98,2005-06,2,5.98
37,"PAMELA BAKER",PAMELA.BAKER@sakilacustomer.org,Active,3,12.97,3,3,12.97,2,3,12.97,2005-07,3,12.97
37,"PAMELA BAKER",PAMELA.BAKER@sakilacustomer.org,Active,6,17.94,5,6,17.94,2,6,17.94,2005-08,6,17.94
38,"MARTHA GONZALEZ",MARTHA.GONZALEZ@sakilacustomer.org,Active,2,6.98,2,2,6.98,1,2,6.98,2005-06,2,6.98
38,"MARTHA GONZALEZ",MARTHA.GONZALEZ@sakilacustomer.org,Active,7,28.93,5,7,28.93,1,7,28.93,2005-07,7,28.93
38,"MARTHA GONZALEZ",MARTHA.GONZALEZ@sakilacustomer.org,Active,8,33.92,6,8,33.92,1,8,33.92,2005-08,8,33.92
38,"MARTHA GONZALEZ",MARTHA.GONZALEZ@sakilacustomer.org,Active,3,8.97,2,3,8.97,2,3,8.97,2005-06,3,8.97
38,"MARTHA GONZALEZ",MARTHA.GONZALEZ@sakilacustomer.org,Active,11,36.89,7,11,36.89,2,11,36.89,2005-07,11,36.89
38,"MARTHA GONZALEZ",MARTHA.GONZALEZ@sakilacustomer.org,Active,3,11.97,2,3,11.97,2,3,11.97,2005-08,3,11.97
39,"DEBRA NELSON",DEBRA.NELSON@sakilacustomer.org,Active,2,9.98,2,2,9.98,1,2,9.98,2005-06,2,9.98
39,"DEBRA NELSON",DEBRA.NELSON@sakilacustomer.org,Active,8,38.92,6,8,38.92,1,8,38.92,2005-07,8,38.92
39,"DEBRA NELSON",DEBRA.NELSON@sakilacustomer.org,Active,4,19.96,4,4,19.96,1,4,19.96,2005-08,4,19.96
39,"DEBRA NELSON",DEBRA.NELSON@sakilacustomer.org,Active,4,16.96,4,4,16.96,2,4,16.96,2005-06,4,16.96
39,"DEBRA NELSON",DEBRA.NELSON@sakilacustomer.org,Active,7,34.93,5,7,34.93,2,7,34.93,2005-07,7,34.93
39,"DEBRA NELSON",DEBRA.NELSON@sakilacustomer.org,Active,4,20.96,2,4,20.96,2,4,20.96,2005-08,4,20.96
40,"AMANDA CARTER",AMANDA.CARTER@sakilacustomer.org,Active,3,13.97,3,3,13.97,1,3,13.97,2005-06,3,13.97
40,"AMANDA CARTER",AMANDA.CARTER@sakilacustomer.org,Active,4,11.96,3,4,11.96,1,4,11.96,2005-07,4,11.96
40,"AMANDA CARTER",AMANDA.CARTER@sakilacustomer.org,Active,7,24.93,5,7,24.93,1,7,24.93,2005-08,7,24.93
40,"AMANDA CARTER",AMANDA.CARTER@sakilacustomer.org,Active,1,4.99,1,1,4.99,2,1,4.99,2005-05,1,4.99
40,"AMANDA CARTER",AMANDA.CARTER@sakilacustomer.org,Active,1,2.99,1,1,2.99,2,1,2.99,2005-06,1,2.99
40,"AMANDA CARTER",AMANDA.CARTER@sakilacustomer.org,Active,7,28.93,4,7,28.93,2,7,28.93,2005-07,7,28.93
40,"AMANDA CARTER",AMANDA.CARTER@sakilacustomer.org,Active,4,22.96,4,4,22.96,2,4,22.96,2005-08,4,22.96
41,"STEPHANIE MITCHELL",STEPHANIE.MITCHELL@sakilacustomer.org,Active,1,7.99,1,1,7.99,1,1,7.99,2005-06,1,7.99
41,"STEPHANIE MITCHELL",STEPHANIE.MITCHELL@sakilacustomer.org,Active,6,32.94,5,6,32.94,1,6,32.94,2005-07,6,32.94
41,"STEPHANIE MITCHELL",STEPHANIE.MITCHELL@sakilacustomer.org,Active,3,13.97,3,3,13.97,1,3,13.97,2005-08,3,13.97
41,"STEPHANIE MITCHELL",STEPHANIE.MITCHELL@sakilacustomer.org,Active,1,2.99,1,1,2.99,1,1,2.99,2006-02,1,2.99
41,"STEPHANIE MITCHELL",STEPHANIE.MITCHELL@sakilacustomer.org,Active,1,4.99,1,1,4.99,2,1,4.99,2005-06,1,4.99
41,"STEPHANIE MITCHELL",STEPHANIE.MITCHELL@sakilacustomer.org,Active,9,37.91,5,9,37.91,2,9,37.91,2005-07,9,37.91
41,"STEPHANIE MITCHELL",STEPHANIE.MITCHELL@sakilacustomer.org,Active,4,17.96,4,4,17.96,2,4,17.96,2005-08,4,17.96
42,"CAROLYN PEREZ",CAROLYN.PEREZ@sakilacustomer.org,Active,1,5.99,1,1,5.99,1,1,5.99,2005-05,1,5.99
42,"CAROLYN PEREZ",CAROLYN.PEREZ@sakilacustomer.org,Active,2,5.98,2,2,5.98,1,2,5.98,2005-06,2,5.98
42,"CAROLYN PEREZ",CAROLYN.PEREZ@sakilacustomer.org,Active,9,35.91,7,9,35.91,1,9,35.91,2005-07,9,35.91
42,"CAROLYN PEREZ",CAROLYN.PEREZ@sakilacustomer.org,Active,3,13.97,3,3,13.97,1,3,13.97,2005-08,3,13.97
42,"CAROLYN PEREZ",CAROLYN.PEREZ@sakilacustomer.org,Active,1,0.00,1,1,0.00,1,1,0.00,2006-02,1,0.00
42,"CAROLYN PEREZ",CAROLYN.PEREZ@sakilacustomer.org,Active,2,6.98,1,2,6.98,2,2,6.98,2005-06,2,6.98
42,"CAROLYN PEREZ",CAROLYN.PEREZ@sakilacustomer.org,Active,7,25.93,6,7,25.93,2,7,25.93,2005-07,7,25.93
42,"CAROLYN PEREZ",CAROLYN.PEREZ@sakilacustomer.org,Active,4,16.96,3,4,16.96,2,4,16.96,2005-08,4,16.96
42,"CAROLYN PEREZ",CAROLYN.PEREZ@sakilacustomer.org,Active,1,5.98,1,1,5.98,2,1,5.98,2006-02,1,5.98
43,"CHRISTINE ROBERTS",CHRISTINE.ROBERTS@sakilacustomer.org,Active,2,9.98,2,2,9.98,1,2,9.98,2005-05,2,9.98
43,"CHRISTINE ROBERTS",CHRISTINE.ROBERTS@sakilacustomer.org,Active,1,4.99,1,1,4.99,1,1,4.99,2005-06,1,4.99
43,"CHRISTINE ROBERTS",CHRISTINE.ROBERTS@sakilacustomer.org,Active,6,24.94,6,5,24.94,1,6,24.94,2005-07,6,24.94
43,"CHRISTINE ROBERTS",CHRISTINE.ROBERTS@sakilacustomer.org,Active,5,24.95,4,5,24.95,1,5,24.95,2005-08,5,24.95
43,"CHRISTINE ROBERTS",CHRISTINE.ROBERTS@sakilacustomer.org,Active,6,22.94,4,6,22.94,2,6,22.94,2005-07,6,22.94
43,"CHRISTINE ROBERTS",CHRISTINE.ROBERTS@sakilacustomer.org,Active,2,7.98,2,2,7.98,2,2,7.98,2005-08,2,7.98
43,"CHRISTINE ROBERTS",CHRISTINE.ROBERTS@sakilacustomer.org,Active,2,3.98,1,2,3.98,2,2,3.98,2006-02,2,3.98
44,"MARIE TURNER",MARIE.TURNER@sakilacustomer.org,Active,2,7.98,2,2,7.98,1,2,7.98,2005-05,2,7.98
44,"MARIE TURNER",MARIE.TURNER@sakilacustomer.org,Active,3,10.97,3,3,10.97,1,3,10.97,2005-06,3,10.97
44,"MARIE TURNER",MARIE.TURNER@sakilacustomer.org,Active,4,22.96,3,4,22.96,1,4,22.96,2005-07,4,22.96
44,"MARIE TURNER",MARIE.TURNER@sakilacustomer.org,Active,4,19.96,3,4,19.96,1,4,19.96,2005-08,4,19.96
44,"MARIE TURNER",MARIE.TURNER@sakilacustomer.org,Active,3,4.97,3,3,4.97,2,3,4.97,2005-05,3,4.97
44,"MARIE TURNER",MARIE.TURNER@sakilacustomer.org,Active,1,4.99,1,1,4.99,2,1,4.99,2005-06,1,4.99
44,"MARIE TURNER",MARIE.TURNER@sakilacustomer.org,Active,6,30.94,3,6,30.94,2,6,30.94,2005-07,6,30.94
44,"MARIE TURNER",MARIE.TURNER@sakilacustomer.org,Active,2,6.98,2,2,6.98,2,2,6.98,2005-08,2,6.98
44,"MARIE TURNER",MARIE.TURNER@sakilacustomer.org,Active,1,4.99,1,1,4.99,2,1,4.99,2006-02,1,4.99
45,"JANET PHILLIPS",JANET.PHILLIPS@sakilacustomer.org,Active,4,14.96,3,4,14.96,1,4,14.96,2005-06,4,14.96
45,"JANET PHILLIPS",JANET.PHILLIPS@sakilacustomer.org,Active,5,12.95,4,5,12.95,1,5,12.95,2005-07,5,12.95
45,"JANET PHILLIPS",JANET.PHILLIPS@sakilacustomer.org,Active,5,21.95,4,5,21.95,1,5,21.95,2005-08,5,21.95
45,"JANET PHILLIPS",JANET.PHILLIPS@sakilacustomer.org,Active,1,2.99,1,1,2.99,2,1,2.99,2005-05,1,2.99
45,"JANET PHILLIPS",JANET.PHILLIPS@sakilacustomer.org,Active,1,2.99,1,1,2.99,2,1,2.99,2005-06,1,2.99
45,"JANET PHILLIPS",JANET.PHILLIPS@sakilacustomer.org,Active,4,24.96,3,4,24.96,2,4,24.96,2005-07,4,24.96
45,"JANET PHILLIPS",JANET.PHILLIPS@sakilacustomer.org,Active,7,46.93,3,7,46.93,2,7,46.93,2005-08,7,46.93
46,"CATHERINE CAMPBELL",CATHERINE.CAMPBELL@sakilacustomer.org,Active,1,2.99,1,1,2.99,1,1,2.99,2005-05,1,2.99
46,"CATHERINE CAMPBELL",CATHERINE.CAMPBELL@sakilacustomer.org,Active,1,8.99,1,1,8.99,1,1,8.99,2005-06,1,8.99
46,"CATHERINE CAMPBELL",CATHERINE.CAMPBELL@sakilacustomer.org,Active,5,20.95,4,5,20.95,1,5,20.95,2005-07,5,20.95
46,"CATHERINE CAMPBELL",CATHERINE.CAMPBELL@sakilacustomer.org,Active,9,35.91,6,9,35.91,1,9,35.91,2005-08,9,35.91
46,"CATHERINE CAMPBELL",CATHERINE.CAMPBELL@sakilacustomer.org,Active,2,7.98,2,2,7.98,2,2,7.98,2005-05,2,7.98
46,"CATHERINE CAMPBELL",CATHERINE.CAMPBELL@sakilacustomer.org,Active,6,23.94,6,6,23.94,2,6,23.94,2005-06,6,23.94
46,"CATHERINE CAMPBELL",CATHERINE.CAMPBELL@sakilacustomer.org,Active,3,11.97,2,3,11.97,2,3,11.97,2005-07,3,11.97
46,"CATHERINE CAMPBELL",CATHERINE.CAMPBELL@sakilacustomer.org,Active,7,29.93,5,7,29.93,2,7,29.93,2005-08,7,29.93
47,"FRANCES PARKER",FRANCES.PARKER@sakilacustomer.org,Active,3,15.97,1,3,15.97,1,3,15.97,2005-05,3,15.97
47,"FRANCES PARKER",FRANCES.PARKER@sakilacustomer.org,Active,2,11.98,2,2,11.98,1,2,11.98,2005-06,2,11.98
47,"FRANCES PARKER",FRANCES.PARKER@sakilacustomer.org,Active,3,15.97,3,3,15.97,1,3,15.97,2005-07,3,15.97
47,"FRANCES PARKER",FRANCES.PARKER@sakilacustomer.org,Active,5,25.95,4,5,25.95,1,5,25.95,2005-08,5,25.95
47,"FRANCES PARKER",FRANCES.PARKER@sakilacustomer.org,Active,1,5.99,1,1,5.99,2,1,5.99,2005-06,1,5.99
47,"FRANCES PARKER",FRANCES.PARKER@sakilacustomer.org,Active,7,31.93,4,7,31.93,2,7,31.93,2005-07,7,31.93
47,"FRANCES PARKER",FRANCES.PARKER@sakilacustomer.org,Active,1,0.99,1,1,0.99,2,1,0.99,2005-08,1,0.99
48,"ANN EVANS",ANN.EVANS@sakilacustomer.org,Active,2,5.98,2,2,5.98,1,2,5.98,2005-05,2,5.98
48,"ANN EVANS",ANN.EVANS@sakilacustomer.org,Active,1,9.99,1,1,9.99,1,1,9.99,2005-06,1,9.99
48,"ANN EVANS",ANN.EVANS@sakilacustomer.org,Active,4,23.96,4,4,23.96,1,4,23.96,2005-07,4,23.96
48,"ANN EVANS",ANN.EVANS@sakilacustomer.org,Active,3,8.97,2,3,8.97,1,3,8.97,2005-08,3,8.97
48,"ANN EVANS",ANN.EVANS@sakilacustomer.org,Active,1,2.99,1,1,2.99,2,1,2.99,2005-05,1,2.99
48,"ANN EVANS",ANN.EVANS@sakilacustomer.org,Active,1,0.99,1,1,0.99,2,1,0.99,2005-06,1,0.99
48,"ANN EVANS",ANN.EVANS@sakilacustomer.org,Active,4,20.96,4,4,20.96,2,4,20.96,2005-07,4,20.96
48,"ANN EVANS",ANN.EVANS@sakilacustomer.org,Active,1,2.99,1,1,2.99,2,1,2.99,2005-08,1,2.99
49,"JOYCE EDWARDS",JOYCE.EDWARDS@sakilacustomer.org,Active,2,6.98,2,2,6.98,1,2,6.98,2005-05,2,6.98
49,"JOYCE EDWARDS",JOYCE.EDWARDS@sakilacustomer.org,Active,3,15.97,3,3,15.97,1,3,15.97,2005-06,3,15.97
49,"JOYCE EDWARDS",JOYCE.EDWARDS@sakilacustomer.org,Active,9,49.91,7,9,49.91,1,9,49.91,2005-07,9,49.91
49,"JOYCE EDWARDS",JOYCE.EDWARDS@sakilacustomer.org,Active,3,9.97,2,3,9.97,1,3,9.97,2005-08,3,9.97
49,"JOYCE EDWARDS",JOYCE.EDWARDS@sakilacustomer.org,Active,2,6.98,2,2,6.98,2,2,6.98,2005-05,2,6.98
49,"JOYCE EDWARDS",JOYCE.EDWARDS@sakilacustomer.org,Active,2,7.98,1,2,7.98,2,2,7.98,2005-06,2,7.98
49,"JOYCE EDWARDS",JOYCE.EDWARDS@sakilacustomer.org,Active,4,19.96,4,4,19.96,2,4,19.96,2005-07,4,19.96
49,"JOYCE EDWARDS",JOYCE.EDWARDS@sakilacustomer.org,Active,3,12.97,2,3,12.97,2,3,12.97,2005-08,3,12.97
50,"DIANE COLLINS",DIANE.COLLINS@sakilacustomer.org,Active,2,9.98,2,2,9.98,1,2,9.98,2005-05,2,9.98
50,"DIANE COLLINS",DIANE.COLLINS@sakilacustomer.org,Active,1,4.99,1,1,4.99,1,1,4.99,2005-06,1,4.99
50,"DIANE COLLINS",DIANE.COLLINS@sakilacustomer.org,Active,5,19.95,5,5,19.95,1,5,19.95,2005-07,5,19.95
50,"DIANE COLLINS",DIANE.COLLINS@sakilacustomer.org,Active,5,26.95,5,5,26.95,1,5,26.95,2005-08,5,26.95
50,"DIANE COLLINS",DIANE.COLLINS@sakilacustomer.org,Active,3,14.97,2,3,14.97,2,3,14.97,2005-05,3,14.97
50,"DIANE COLLINS",DIANE.COLLINS@sakilacustomer.org,Active,3,6.97,2,3,6.97,2,3,6.97,2005-06,3,6.97
50,"DIANE COLLINS",DIANE.COLLINS@sakilacustomer.org,Active,12,60.88,6,12,60.88,2,12,60.88,2005-07,12,60.88
50,"DIANE COLLINS",DIANE.COLLINS@sakilacustomer.org,Active,4,24.96,4,4,24.96,2,4,24.96,2005-08,4,24.96
51,"ALICE STEWART",ALICE.STEWART@sakilacustomer.org,Active,3,14.97,3,3,14.97,1,3,14.97,2005-05,3,14.97
51,"ALICE STEWART",ALICE.STEWART@sakilacustomer.org,Active,8,38.92,5,8,38.92,1,8,38.92,2005-07,8,38.92
51,"ALICE STEWART",ALICE.STEWART@sakilacustomer.org,Active,8,25.92,7,8,25.92,1,8,25.92,2005-08,8,25.92
51,"ALICE STEWART",ALICE.STEWART@sakilacustomer.org,Active,2,2.98,1,2,2.98,2,2,2.98,2005-06,2,2.98
51,"ALICE STEWART",ALICE.STEWART@sakilacustomer.org,Active,4,19.96,4,4,19.96,2,4,19.96,2005-07,4,19.96
51,"ALICE STEWART",ALICE.STEWART@sakilacustomer.org,Active,8,35.92,6,8,35.92,2,8,35.92,2005-08,8,35.92
52,"JULIE SANCHEZ",JULIE.SANCHEZ@sakilacustomer.org,Active,2,9.98,2,2,9.98,1,2,9.98,2005-06,2,9.98
52,"JULIE SANCHEZ",JULIE.SANCHEZ@sakilacustomer.org,Active,2,6.98,2,2,6.98,1,2,6.98,2005-07,2,6.98
52,"JULIE SANCHEZ",JULIE.SANCHEZ@sakilacustomer.org,Active,7,27.93,7,7,27.93,1,7,27.93,2005-08,7,27.93
52,"JULIE SANCHEZ",JULIE.SANCHEZ@sakilacustomer.org,Active,1,0.99,1,1,0.99,2,1,0.99,2005-05,1,0.99
52,"JULIE SANCHEZ",JULIE.SANCHEZ@sakilacustomer.org,Active,2,3.98,2,2,3.98,2,2,3.98,2005-06,2,3.98
52,"JULIE SANCHEZ",JULIE.SANCHEZ@sakilacustomer.org,Active,10,41.90,9,10,41.90,2,10,41.90,2005-07,10,41.90
52,"JULIE SANCHEZ",JULIE.SANCHEZ@sakilacustomer.org,Active,4,10.96,3,4,10.96,2,4,10.96,2005-08,4,10.96
52,"JULIE SANCHEZ",JULIE.SANCHEZ@sakilacustomer.org,Active,1,4.99,1,1,4.99,2,1,4.99,2006-02,1,4.99
53,"HEATHER MORRIS",HEATHER.MORRIS@sakilacustomer.org,Active,1,9.99,1,1,9.99,1,1,9.99,2005-05,1,9.99
